ts,power_w,inverter_count,power_kw,poa_kwhm2,poa_wm2,pr_hh,date,month
2025-09-26 09:30:00,353005.0,7,353.005,0.19019529719137818,380.3905943827564,0.5800041543035623,2025-09-26,2025-09
2025-09-26 13:00:00,129668.0,12,129.668,0.04311446766819073,86.22893533638145,0.9398527267424907,2025-09-26,2025-09
2025-09-26 13:30:00,158899.0,12,158.899,0.03810622142390594,76.21244284781189,1.3030926616315819,2025-09-26,2025-09
2025-09-26 14:00:00,139514.0,12,139.514,0.03494921619856303,69.89843239712606,1.2474707516271162,2025-09-26,2025-09
2025-09-26 14:30:00,139055.0,12,139.055,0.04703543435662966,94.07086871325932,0.9238712918120432,2025-09-26,2025-09
2025-09-26 15:00:00,98677.0,12,98.677,0.05204515022860875,104.0903004572175,0.592496368336918,2025-09-26,2025-09
2025-09-26 15:30:00,110945.0,12,110.945,0.04790937295885042,95.81874591770084,0.7236645015116039,2025-09-26,2025-09
2025-09-26 16:00:00,87798.0,12,87.798,0.03876461463096015,77.52922926192029,0.7077814460739404,2025-09-26,2025-09
2025-09-26 16:30:00,41990.0,12,41.99,0.02602661659046375,52.0532331809275,0.504171372194721,2025-09-26,2025-09
2025-09-26 17:00:00,13583.0,12,13.583,0.012086218158066622,24.172436316133243,0.35120063567336796,2025-09-26,2025-09
2025-09-26 17:30:00,1162.0,12,1.162,0.0015242488569562377,3.0484977139124756,0.2382320959880015,2025-09-26,2025-09
2025-09-26 18:00:00,1166.0,12,1.166,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 18:30:00,1100.0,11,1.1,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 19:00:00,80.0,2,0.08,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 19:30:00,1010.0,11,1.01,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 20:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 20:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 21:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 21:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 22:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 22:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 23:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-26 23:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-26,2025-09
2025-09-27 00:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 00:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 01:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 01:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 02:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 02:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 03:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 03:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 04:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 04:30:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 05:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 05:30:00,1697.0,12,1.697,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 06:00:00,14131.0,12,14.131,0.002177498367080339,4.354996734160678,2.0279865954255727,2025-09-27,2025-09
2025-09-27 06:30:00,42842.0,12,42.842,0.009580258001306335,19.16051600261267,1.3974701932008966,2025-09-27,2025-09
2025-09-27 07:00:00,73443.0,12,73.443,0.031674150881776615,63.34830176355323,0.7245951939063527,2025-09-27,2025-09
2025-09-27 07:30:00,107055.0,12,107.055,0.04539459503592423,90.78919007184847,0.7369751282839893,2025-09-27,2025-09
2025-09-27 08:00:00,274289.0,12,274.289,0.10024697909862834,200.4939581972567,0.8550413515769756,2025-09-27,2025-09
2025-09-27 08:30:00,316297.0,12,316.297,0.13203919007184844,264.0783801436969,0.7485869342747042,2025-09-27,2025-09
2025-09-27 09:00:00,380350.0,12,380.35,0.161115774003919,322.231548007838,0.7377264934785893,2025-09-27,2025-09
2025-09-27 09:30:00,437053.0,12,437.053,0.1635242488569562,327.0484977139124,0.835222075347818,2025-09-27,2025-09
2025-09-27 10:00:00,487002.0,12,487.002,0.13435311887655127,268.7062377531025,1.1327472430307792,2025-09-27,2025-09
2025-09-27 10:30:00,378044.0,12,378.044,0.09722713912475506,194.4542782495101,1.215079977293301,2025-09-27,2025-09
2025-09-27 11:00:00,332592.0,12,332.592,0.0892796374918354,178.5592749836708,1.1641512322393202,2025-09-27,2025-09
2025-09-27 11:30:00,285315.0,12,285.315,0.062060173089484,124.120346178968,1.4366852856088501,2025-09-27,2025-09
2025-09-27 12:00:00,305396.0,12,305.396,0.0825301273677335,165.060254735467,1.1563807429347597,2025-09-27,2025-09
2025-09-27 12:30:00,237022.0,12,237.022,0.09124232527759635,182.4846505551927,0.8117874547218163,2025-09-27,2025-09
2025-09-27 13:00:00,123139.0,12,123.139,0.055853935336381444,111.7078706727629,0.6889566020415173,2025-09-27,2025-09
2025-09-27 13:30:00,178834.0,12,178.834,0.06914108425865448,138.28216851730895,0.8082838966038449,2025-09-27,2025-09
2025-09-27 14:00:00,180706.0,12,180.706,0.03690969954278249,73.81939908556498,1.529967073683279,2025-09-27,2025-09
2025-09-27 14:30:00,231350.0,12,231.35,0.047253919007184855,94.50783801436971,1.5299656942529447,2025-09-27,2025-09
2025-09-27 15:00:00,121946.0,12,121.946,0.03690969954278249,73.81939908556498,1.0324691198265756,2025-09-27,2025-09
2025-09-27 15:30:00,44227.0,12,44.227,0.025258981058131937,50.517962116263874,0.5471692412370868,2025-09-27,2025-09
2025-09-27 16:00:00,23285.0,12,23.285,0.03124967341606793,62.499346832135856,0.23285243346762607,2025-09-27,2025-09
2025-09-27 16:30:00,38366.0,12,38.366,0.026138798171129983,52.27759634225997,0.458681188075515,2025-09-27,2025-09
2025-09-27 17:00:00,13679.0,12,13.679,0.009364712606139778,18.729425212279555,0.45646755856633453,2025-09-27,2025-09
2025-09-27 17:30:00,1233.0,12,1.233,0.0006532495101241019,1.3064990202482039,0.589839707536558,2025-09-27,2025-09
2025-09-27 18:00:00,1215.0,12,1.215,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 18:30:00,1150.0,10,1.15,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 19:00:00,30.0,1,0.03,0.0,0.0,inf,2025-09-27,2025-09
2025-09-27 19:30:00,1150.0,10,1.15,0.0,0.0,inf,2025-09-27,2025-09
2025-09-28 05:30:00,350.0,5,0.35,0.0,0.0,inf,2025-09-28,2025-09
2025-09-28 06:00:00,2403.0,12,2.403,0.002177498367080339,4.354996734160678,0.3448624859392577,2025-09-28,2025-09
2025-09-28 06:30:00,7504.0,12,7.504,0.013499020248203788,26.998040496407576,0.1737163110272415,2025-09-28,2025-09
2025-09-28 07:00:00,5166.0,12,5.166,0.03580698889614631,71.61397779229262,0.04508547213177553,2025-09-28,2025-09
2025-09-28 07:30:00,41174.0,12,41.174,0.043326338994121485,86.65267798824297,0.2969758188372615,2025-09-28,2025-09
2025-09-28 08:00:00,98297.0,12,98.297,0.05356352057478772,107.12704114957545,0.573483822018578,2025-09-28,2025-09
2025-09-28 08:30:00,177572.0,12,177.572,0.07838406270411495,156.7681254082299,0.7079404675599554,2025-09-28,2025-09
2025-09-28 09:00:00,284554.0,12,284.554,0.10375228608752449,207.50457217504896,0.8570714762370176,2025-09-28,2025-09
2025-09-28 09:30:00,406608.0,12,406.608,0.12487695950359241,249.75391900718483,1.0175215708734855,2025-09-28,2025-09
2025-09-28 10:00:00,361424.0,12,361.424,0.15721832135858915,314.4366427171783,0.718395916099314,2025-09-28,2025-09
2025-09-28 10:30:00,364696.0,12,364.696,0.19011030372305682,380.22060744611366,0.5994809211710174,2025-09-28,2025-09
2025-09-28 11:00:00,555622.0,12,555.622,0.2089607282821685,417.921456564337,0.8309306558576764,2025-09-28,2025-09
2025-09-28 11:30:00,538206.0,12,538.206,0.21398073154800784,427.9614630960157,0.7860024301406117,2025-09-28,2025-09
2025-09-28 12:00:00,608927.0,12,608.927,0.2304417864141084,460.8835728282168,0.8257603382662801,2025-09-28,2025-09
2025-09-28 12:30:00,579737.0,12,579.737,0.2272987426518615,454.59748530372303,0.7970471388725752,2025-09-28,2025-09
2025-09-28 13:00:00,544603.0,12,544.603,0.21609234160679297,432.1846832135859,0.787572739665523,2025-09-28,2025-09
2025-09-28 13:30:00,521015.0,12,521.015,0.1761143043762247,352.22860875244936,0.9244972353420046,2025-09-28,2025-09
2025-09-28 14:00:00,284578.0,12,284.578,0.13537377531025474,270.74755062050946,0.656926533933071,2025-09-28,2025-09
2025-09-28 14:30:00,258479.0,12,258.479,0.06838520574787721,136.77041149575442,1.181171959879749,2025-09-28,2025-09
2025-09-28 15:00:00,172318.0,12,172.318,0.08854874265186152,177.09748530372303,0.6081325763338543,2025-09-28,2025-09
2025-09-28 15:30:00,105207.0,12,105.207,0.08475244937949053,169.50489875898106,0.38792020455701465,2025-09-28,2025-09
2025-09-28 16:00:00,89095.0,12,89.095,0.03964149248856956,79.28298497713912,0.7023496279315963,2025-09-28,2025-09
2025-09-28 16:30:00,88229.0,12,88.229,0.03334217831482691,66.68435662965382,0.8269274502601776,2025-09-28,2025-09
2025-09-28 17:00:00,34122.0,12,34.122,0.016020411495754408,32.04082299150882,0.6655961991254625,2025-09-28,2025-09
2025-09-28 17:30:00,4467.0,12,4.467,0.0010887491835401698,2.1774983670803394,1.2821479190101237,2025-09-28,2025-09
2025-09-28 18:00:00,1281.0,12,1.281,0.0,0.0,inf,2025-09-28,2025-09
2025-09-28 18:30:00,1260.0,12,1.26,0.0,0.0,inf,2025-09-28,2025-09
2025-09-28 19:30:00,1040.0,11,1.04,0.0,0.0,inf,2025-09-28,2025-09
2025-09-29 05:30:00,1489.0,12,1.489,0.0,0.0,inf,2025-09-29,2025-09
2025-09-29 06:00:00,13036.0,12,13.036,0.003699542782495101,7.399085564990202,1.1011495850988702,2025-09-29,2025-09
2025-09-29 06:30:00,59285.0,12,59.285,0.024030862181580667,48.06172436316133,0.7709487225223389,2025-09-29,2025-09
2025-09-29 07:00:00,134799.0,12,134.799,0.05232584911822338,104.65169823644676,0.805045464333026,2025-09-29,2025-09
2025-09-29 07:30:00,233097.0,12,233.097,0.08182911495754408,163.65822991508816,0.8901820890742068,2025-09-29,2025-09
2025-09-29 08:00:00,305605.0,12,305.605,0.11122975179621161,222.45950359242323,0.8585972813728124,2025-09-29,2025-09
2025-09-29 08:30:00,377251.0,12,377.251,0.13878355649902024,277.5671129980405,0.8494589739154887,2025-09-29,2025-09
2025-09-29 09:00:00,449514.0,12,449.514,0.1619853037230568,323.9706074461136,0.8671967256990439,2025-09-29,2025-09
2025-09-29 09:30:00,482696.0,12,482.696,0.18083352384062704,361.6670476812541,0.8341511949573087,2025-09-29,2025-09
2025-09-29 10:00:00,517611.0,12,517.611,0.20207846178967995,404.1569235793599,0.800448677545608,2025-09-29,2025-09
2025-09-29 10:30:00,539424.0,12,539.424,0.21635613977792292,432.71227955584584,0.779132037450046,2025-09-29,2025-09
2025-09-29 11:00:00,554090.0,12,554.09,0.22148685499673415,442.9737099934683,0.7817760787770144,2025-09-29,2025-09
2025-09-29 11:30:00,593815.0,12,593.815,0.20483376877857606,409.6675375571521,0.9059404052688057,2025-09-29,2025-09
2025-09-29 12:00:00,492793.0,12,492.793,0.19776094056172433,395.5218811234487,0.7787069178705429,2025-09-29,2025-09
2025-09-29 12:30:00,482161.0,12,482.161,0.17968623448726323,359.37246897452644,0.838546775327302,2025-09-29,2025-09
2025-09-29 13:00:00,380273.0,12,380.273,0.1288199706074461,257.6399412148922,0.9224913803320729,2025-09-29,2025-09
2025-09-29 13:30:00,343411.0,12,343.411,0.10540708687132593,210.81417374265186,1.0181093196418973,2025-09-29,2025-09
2025-09-29 14:00:00,264697.0,12,264.697,0.0762190561724363,152.4381123448726,1.0852641931548073,2025-09-29,2025-09
2025-09-29 14:30:00,216572.0,12,216.572,0.05629163945133899,112.58327890267799,1.2022877759405912,2025-09-29,2025-09
2025-09-29 15:00:00,154598.0,12,154.598,0.04431392880470281,88.62785760940561,1.090218725875484,2025-09-29,2025-09
2025-09-29 15:30:00,96397.0,12,96.397,0.03103045395166558,62.060907903331156,0.9707902613001599,2025-09-29,2025-09
2025-09-29 16:00:00,100755.0,12,100.755,0.0214509307642064,42.9018615284128,1.4678121824223254,2025-09-29,2025-09
2025-09-29 16:30:00,85917.0,12,85.917,0.016010858915741347,32.0217178314827,1.676928304802117,2025-09-29,2025-09
2025-09-29 17:00:00,34773.0,12,34.773,0.0021774983670803396,4.354996734160679,4.990388357705288,2025-09-29,2025-09
2025-09-29 17:30:00,1308.0,12,1.308,0.00021774983670803396,0.43549967341606793,1.8771541057367829,2025-09-29,2025-09
2025-09-29 18:00:00,1056.0,12,1.056,0.0,0.0,inf,2025-09-29,2025-09
2025-09-29 18:30:00,935.0,10,0.935,0.0,0.0,inf,2025-09-29,2025-09
2025-09-29 19:00:00,40.0,1,0.04,0.0,0.0,inf,2025-09-29,2025-09
2025-09-29 19:30:00,910.0,10,0.91,0.0,0.0,inf,2025-09-29,2025-09
2025-09-30 05:30:00,310.0,6,0.31,0.0,0.0,inf,2025-09-30,2025-09
2025-09-30 06:00:00,4444.0,12,4.444,0.0026129980404964075,5.225996080992815,0.5314776277965254,2025-09-30,2025-09
2025-09-30 06:30:00,35203.0,12,35.203,0.017301192031352056,34.60238406270411,0.6358485288218779,2025-09-30,2025-09
2025-09-30 07:00:00,125173.0,12,125.173,0.03558850424559111,71.17700849118222,1.099134772005653,2025-09-30,2025-09
2025-09-30 07:30:00,227760.0,12,227.76,0.05931809274983671,118.63618549967342,1.1998868591437633,2025-09-30,2025-09
2025-09-30 08:00:00,387961.0,12,387.961,0.07826526779882428,156.53053559764857,1.5490627696008632,2025-09-30,2025-09
2025-09-30 08:30:00,279263.0,12,279.263,0.12637916394513388,252.75832789026776,0.6905385727815636,2025-09-30,2025-09
2025-09-30 09:00:00,427341.0,12,427.341,0.15338675702155452,306.77351404310906,0.870636195021933,2025-09-30,2025-09
2025-09-30 09:30:00,517282.0,12,517.282,0.17571750489875898,351.435009797518,0.9199460525753327,2025-09-30,2025-09
2025-09-30 10:00:00,539546.0,12,539.546,0.1939124755062051,387.8249510124102,0.8695063304196982,2025-09-30,2025-09
2025-09-30 10:30:00,494642.0,12,494.642,0.18096407576747223,361.92815153494445,0.8541785121960903,2025-09-30,2025-09
2025-09-30 11:00:00,481233.0,12,481.233,0.17890316786414107,357.80633572828214,0.8405961408922759,2025-09-30,2025-09
2025-09-30 11:30:00,390362.0,12,390.362,0.16442390594382755,328.8478118876551,0.7419123411511405,2025-09-30,2025-09
2025-09-30 12:00:00,570676.0,12,570.676,0.2084380306988896,416.8760613977792,0.8555840285097746,2025-09-30,2025-09
2025-09-30 12:30:00,617086.0,12,617.086,0.21313838994121487,426.2767798824297,0.9047613386456871,2025-09-30,2025-09
2025-09-30 13:00:00,566871.0,12,566.871,0.2022582462442848,404.51649248856955,0.8758465515717169,2025-09-30,2025-09
2025-09-30 13:30:00,483668.0,12,483.668,0.16304196603527105,326.0839320705421,0.9270389316042862,2025-09-30,2025-09
2025-09-30 14:00:00,313061.0,12,313.061,0.11129735467015023,222.59470934030045,0.8790106718164277,2025-09-30,2025-09
2025-09-30 14:30:00,181094.0,12,181.094,0.09572566949706074,191.45133899412147,0.591188082541827,2025-09-30,2025-09
2025-09-30 15:00:00,207262.0,12,207.262,0.07677849444807315,153.5569888961463,0.8435874585142438,2025-09-30,2025-09
2025-09-30 15:30:00,221655.0,12,221.655,0.053798905943827566,107.59781188765513,1.2875203739704884,2025-09-30,2025-09
2025-09-30 16:00:00,184332.0,12,184.332,0.042695133899412145,85.3902677988243,1.3491877115483906,2025-09-30,2025-09
2025-09-30 16:30:00,58852.0,12,58.852,0.029529719137818416,59.05943827563683,0.6228047721742977,2025-09-30,2025-09
2025-09-30 17:00:00,18139.0,12,18.139,0.01253274003919007,25.06548007838014,0.452290359671924,2025-09-30,2025-09
2025-09-30 17:30:00,1897.0,12,1.897,0.0013064990202482037,2.6129980404964077,0.4537412510936133,2025-09-30,2025-09
2025-09-30 18:00:00,936.0,12,0.936,0.0,0.0,inf,2025-09-30,2025-09
2025-09-30 19:00:00,990.0,11,0.99,0.0,0.0,inf,2025-09-30,2025-09
2025-10-01 06:00:00,1807.0,12,1.807,0.0006532495101241019,1.3064990202482039,0.8644285089363829,2025-10-01,2025-10
2025-10-01 06:30:00,11304.0,12,11.304,0.005443745917700849,10.887491835401699,0.6489097862767154,2025-10-01,2025-10
2025-10-01 07:00:00,26841.0,12,26.841,0.016331237753102544,32.66247550620509,0.5136054368203975,2025-10-01,2025-10
2025-10-01 07:30:00,32050.0,12,32.05,0.025367488569562373,50.734977139124744,0.3948213073018755,2025-10-01,2025-10
2025-10-01 08:00:00,41326.0,12,41.326,0.03168223383409535,63.364467668190706,0.40762198358949,2025-10-01,2025-10
2025-10-01 08:30:00,54631.0,12,54.631,0.03897722077073808,77.95444154147616,0.43800422817259577,2025-10-01,2025-10
2025-10-01 09:00:00,117519.0,12,117.519,0.045509715871979106,91.01943174395821,0.8069636735001425,2025-10-01,2025-10
2025-10-01 09:30:00,143334.0,12,143.334,0.0468162148922273,93.6324297844546,0.9567598555994455,2025-10-01,2025-10
2025-10-01 10:00:00,140391.0,12,140.391,0.05030021227955584,100.60042455911169,0.8722068061297532,2025-10-01,2025-10
2025-10-01 10:30:00,166713.0,12,166.713,0.06325669497060746,126.51338994121491,0.8235936531968278,2025-10-01,2025-10
2025-10-01 11:00:00,231373.0,12,231.373,0.06684993468321358,133.69986936642715,1.08158763120162,2025-10-01,2025-10
2025-10-01 11:30:00,200010.0,12,200.01,0.06902816786414107,138.05633572828214,0.9054727502404027,2025-10-01,2025-10
2025-10-01 12:00:00,207005.0,12,207.005,0.09026134879163945,180.5226975832789,0.7166861936589174,2025-10-01,2025-10
2025-10-01 12:30:00,173051.0,12,173.051,0.037344464402351396,74.6889288047028,1.4480978202647603,2025-10-01,2025-10
2025-10-01 13:00:00,140151.0,12,140.151,0.029831727629000653,59.663455258001306,1.4681411698537685,2025-10-01,2025-10
2025-10-01 13:30:00,106261.0,12,106.261,0.02591223056825604,51.824461136512085,1.2815015061142567,2025-10-01,2025-10
2025-10-01 14:00:00,87072.0,12,87.072,0.02057699216198563,41.15398432397126,1.3223507005201827,2025-10-01,2025-10
2025-10-01 14:30:00,73838.0,12,73.838,0.023299232527759638,46.59846505551928,0.9903491444410568,2025-10-01,2025-10
2025-10-01 15:00:00,91240.0,12,91.24,0.021121734160679292,42.243468321358584,1.3499128330608159,2025-10-01,2025-10
2025-10-01 15:30:00,85044.0,12,85.044,0.03124820378837361,62.496407576747224,0.8504888850567505,2025-10-01,2025-10
2025-10-01 16:00:00,54119.0,12,54.119,0.027764941214892227,55.52988242978445,0.6091202343669594,2025-10-01,2025-10
2025-10-01 16:30:00,49395.0,12,49.395,0.01818541802743305,36.3708360548661,0.8488085056232743,2025-10-01,2025-10
2025-10-01 17:00:00,21038.0,12,21.038,0.004790496407576747,9.580992815153493,1.3723786515321952,2025-10-01,2025-10
2025-10-01 17:30:00,1249.0,12,1.249,0.00021774983670803396,0.43549967341606793,1.7924812523434572,2025-10-01,2025-10
2025-10-01 18:00:00,1011.0,12,1.011,0.0,0.0,inf,2025-10-01,2025-10
2025-10-01 19:00:00,710.0,11,0.71,0.0,0.0,inf,2025-10-01,2025-10
2025-10-02 05:30:00,230.0,4,0.23,0.0,0.0,inf,2025-10-02,2025-10
2025-10-02 06:00:00,4316.0,12,4.316,0.0015242488569562377,3.0484977139124756,0.8848620708125771,2025-10-02,2025-10
2025-10-02 06:30:00,17928.0,12,17.928,0.014256368386675376,28.512736773350753,0.3929822692598447,2025-10-02,2025-10
2025-10-02 07:00:00,45124.0,12,45.124,0.041561561071195297,83.1231221423906,0.33928586021695484,2025-10-02,2025-10
2025-10-02 07:30:00,93269.0,12,93.269,0.06986242651861528,139.72485303723056,0.4171994010576446,2025-10-02,2025-10
2025-10-02 08:00:00,279613.0,12,279.613,0.08131009144350099,162.620182887002,1.074639825743107,2025-10-02,2025-10
2025-10-02 08:30:00,262679.0,12,262.679,0.08425963422599608,168.51926845199216,0.9742172305166993,2025-10-02,2025-10
2025-10-02 09:00:00,279860.0,12,279.86,0.14544292945787068,290.8858589157414,0.6013097393320366,2025-10-02,2025-10
2025-10-02 09:30:00,369308.0,12,369.308,0.12193696930111039,243.8739386022208,0.9464623457633291,2025-10-02,2025-10
2025-10-02 10:00:00,287069.0,12,287.069,0.08535867080339647,170.71734160679296,1.050966019686783,2025-10-02,2025-10
2025-10-02 10:30:00,164459.0,12,164.459,0.05737744937949053,114.75489875898107,0.895707948955474,2025-10-02,2025-10
2025-10-02 11:00:00,336214.0,12,336.214,0.0892796374918354,178.5592749836708,1.1768290950958256,2025-10-02,2025-10
2025-10-02 11:30:00,421917.0,12,421.917,0.10136732527759633,202.73465055519264,1.300705746540405,2025-10-02,2025-10
2025-10-02 12:00:00,376563.0,12,376.563,0.10452653494448072,209.05306988896143,1.1257996599858935,2025-10-02,2025-10
2025-10-02 12:30:00,402246.0,12,402.246,0.11531286740692356,230.62573481384712,1.0900940877345027,2025-10-02,2025-10
2025-10-02 13:00:00,377832.0,12,377.832,0.09973971260613977,199.47942521227955,1.1838062985628823,2025-10-02,2025-10
2025-10-02 13:30:00,328024.0,12,328.024,0.0867810254735467,173.5620509470934,1.181220196934031,2025-10-02,2025-10
2025-10-02 14:00:00,221012.0,12,221.012,0.05716337361201829,114.32674722403658,1.2082255758515832,2025-10-02,2025-10
2025-10-02 14:30:00,132459.0,12,132.459,0.0334249673416068,66.84993468321359,1.238398741783487,2025-10-02,2025-10
2025-10-02 15:00:00,95179.0,12,95.179,0.05346823971260614,106.93647942521228,0.5562823399437147,2025-10-02,2025-10
2025-10-02 15:30:00,82311.0,12,82.311,0.0641592913128674,128.31858262573482,0.4009113407217656,2025-10-02,2025-10
2025-10-02 16:00:00,74194.0,12,74.194,0.028424804049640755,56.84960809928151,0.8156828437412932,2025-10-02,2025-10
2025-10-02 16:30:00,42454.0,12,42.454,0.01698963096015676,33.97926192031352,0.7808807048906958,2025-10-02,2025-10
2025-10-02 17:00:00,4847.0,12,4.847,0.006315480078380143,12.630960156760285,0.23983726988313173,2025-10-02,2025-10
2025-10-02 17:30:00,917.0,12,0.917,0.00021774983670803396,0.43549967341606793,1.3160170603674541,2025-10-02,2025-10
2025-10-02 18:00:00,941.0,11,0.941,0.0,0.0,inf,2025-10-02,2025-10
2025-10-02 19:00:00,870.0,11,0.87,0.0,0.0,inf,2025-10-02,2025-10
2025-10-03 06:00:00,912.0,10,0.912,0.0010887491835401698,2.1774983670803394,0.2617682789651294,2025-10-03,2025-10
2025-10-03 06:30:00,18760.0,10,18.76,0.011756286740692356,23.512573481384713,0.4986693612795245,2025-10-03,2025-10
2025-10-03 07:00:00,45982.0,10,45.982,0.02144505225342913,42.890104506858265,0.670055490198318,2025-10-03,2025-10
2025-10-03 07:30:00,52243.0,10,52.243,0.02416949706074461,48.338994121489215,0.6754769227910875,2025-10-03,2025-10
2025-10-03 08:00:00,52208.0,10,52.208,0.027871979098628347,55.743958197256696,0.5853549165729284,2025-10-03,2025-10
2025-10-03 08:30:00,41249.0,10,41.249,0.04050073481384715,81.0014696276943,0.318273546375085,2025-10-03,2025-10
2025-10-03 09:00:00,54101.0,10,54.101,0.05182372632266492,103.64745264532985,0.32623208903845213,2025-10-03,2025-10
2025-10-03 09:30:00,62084.0,10,62.084,0.04300522534291313,86.01045068582626,0.4511370384714692,2025-10-03,2025-10
2025-10-03 10:00:00,49904.0,10,49.904,0.038541721097322006,77.08344219464401,0.4046264555913563,2025-10-03,2025-10
2025-10-03 10:30:00,64784.0,10,64.784,0.043332217504898754,86.66443500979751,0.4672043381511985,2025-10-03,2025-10
2025-10-03 11:00:00,54558.0,9,54.558,0.05389345199216198,107.78690398432396,0.3163533670561608,2025-10-03,2025-10
2025-10-03 11:30:00,52433.0,10,52.433,0.047578706727629,95.157413455258,0.34438330982386783,2025-10-03,2025-10
2025-10-03 12:00:00,45936.0,5,45.936,0.04659919986936642,93.19839973873285,0.3080524996189205,2025-10-03,2025-10
2025-10-03 12:30:00,53704.0,9,53.704,0.04071921946440235,81.4384389288047,0.4121518099007678,2025-10-03,2025-10
2025-10-03 13:00:00,34326.0,5,34.326,0.038650963422599605,77.3019268451992,0.27753189183708393,2025-10-03,2025-10
2025-10-03 13:30:00,33700.0,5,33.7,0.038868713259307644,77.7374265186153,0.2709441377629898,2025-10-03,2025-10
2025-10-03 14:00:00,16343.0,5,16.343,0.03004947746570869,60.098954931417374,0.1699592781880526,2025-10-03,2025-10
2025-10-03 14:30:00,16730.0,9,16.73,0.019161985630306987,38.32397126061397,0.27283837389644483,2025-10-03,2025-10
2025-10-03 15:00:00,14436.0,9,14.436,0.01829098628347485,36.5819725669497,0.24663787562269004,2025-10-03,2025-10
2025-10-03 15:30:00,18458.0,9,18.458,0.015460238406270413,30.920476812540826,0.37309418188923554,2025-10-03,2025-10
2025-10-03 16:00:00,19357.0,9,19.357,0.011976241018941867,23.952482037883733,0.5050885741555033,2025-10-03,2025-10
2025-10-03 16:30:00,17585.0,9,17.585,0.008056743958197258,16.113487916394515,0.6820761002847616,2025-10-03,2025-10
2025-10-03 17:00:00,2608.0,9,2.608,0.0028307478772044417,5.661495754408883,0.28790978050820565,2025-10-03,2025-10
2025-10-03 17:30:00,674.0,9,0.674,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 18:00:00,762.0,9,0.762,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 18:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 19:00:00,730.0,9,0.73,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 19:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 20:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 20:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 21:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 21:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 22:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 22:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 23:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-03 23:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-03,2025-10
2025-10-04 00:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 00:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 01:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 01:30:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
2025-10-04 02:00:00,90.0,1,0.09,0.0,0.0,inf,2025-10-04,2025-10
